dataset,policy_episode,policy_layers,policy_neurons,policy_loss,policy_probs,lr optimizer,search_space,state,max depth of child network,child_steps_episod,steps,reward,network_accuracy,moving_accuracy,total_reward,gradients_entropty_avg,gradients_entropty_std,trainable_variables,time_taken
mnist,100,2,35,89.227,"['0.055', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.08, 0.75]",9,50,1666,0.98,97.87,99.01,98.92,694.97,64.29,2712266,413.68
mnist,101,2,35,111.578,"['0.057', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.05, 0.75]",9,50,196,0.99,99.23,99.26,99.91,691.77,56.54,2712266,419.89
mnist,102,2,35,122.654,"['0.059', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.07, 0.85]",9,50,245,0.99,99.2,99.25,100.9,692.04,57.43,2712266,421.34
mnist,103,2,35,72.488,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.03, 0.7]",9,50,588,0.99,99.31,99.32,101.89,691.78,58.02,2712266,426.58
mnist,104,2,35,93.373,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.07, 0.9]",9,50,588,0.99,99.23,99.3,102.89,692.08,56.12,2712266,428.01
mnist,105,2,35,60.026,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.95]",9,50,588,0.98,98.48,99.13,103.87,692.56,62.41,2712266,428.87
mnist,106,2,35,44.836,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.9]",9,50,588,0.97,97.36,98.78,104.85,696.56,56.08,2712266,429.66
mnist,107,2,35,96.062,"['0.058', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.07, 0.75]",9,50,1274,0.99,99.15,99.18,105.84,691.99,56.04,2712266,438.44
mnist,108,2,35,73.953,"['0.053', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.002, 0.8]",9,50,1274,0.98,98.05,98.95,106.82,695.16,56.42,2712266,439.25
mnist,109,2,35,62.723,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.02, 0.85]",9,50,1715,0.99,99.27,99.28,107.81,691.75,57.21,2712266,445.27
mnist,110,2,35,51.749,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.02, 0.85]",9,50,1715,0.98,98.05,99.03,108.79,694.49,55.39,2712266,446.08
mnist,111,2,35,97.362,"['0.059', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.002, 0.75]",9,50,1715,0.98,98.01,98.83,109.77,694.61,55.78,2712266,446.93
mnist,112,2,35,80.772,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.003, 0.75]",9,50,637,0.99,99.28,99.29,110.76,691.75,56.38,2712266,457.46
mnist,113,2,35,48.949,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.9]",9,50,637,0.98,97.56,98.94,111.74,696.49,56.61,2712266,458.22
mnist,114,2,35,57.233,"['0.055', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.85]",9,50,784,0.99,99.06,99.06,112.73,692.12,60.37,2712266,460.75
mnist,115,2,35,83.643,"['0.056', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.06, 0.85]",9,50,1078,0.99,99.1,99.14,113.72,692.03,54.94,2712266,465.11
mnist,116,2,35,101.679,"['0.059', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.25, 0.003, 0.95]",9,50,1813,0.99,99.32,99.32,114.71,691.71,57.93,2712266,475.1
mnist,117,2,35,119.506,"['0.061', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.005, 0.85]",9,50,1813,0.99,99.3,99.32,115.71,691.73,58.5,2712266,475.93
mnist,118,2,35,104.125,"['0.059', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.02, 0.85]",9,50,1813,0.98,98.31,99.12,116.69,694.29,59.16,2712266,476.79
mnist,119,2,35,111.263,"['0.058', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.03, 0.9]",9,50,1813,0.98,98.29,98.95,117.67,694.02,57.95,2712266,477.59
mnist,120,2,35,100.187,"['0.060', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.003, 0.85]",9,50,1813,0.98,98.28,98.82,118.66,694.17,57.3,2712266,478.42
mnist,121,2,35,65.528,"['0.054', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.03, 0.85]",9,50,490,0.99,99.06,99.24,119.65,691.8,63.24,2712266,485.87
mnist,122,2,35,51.679,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.75]",9,50,588,0.99,99.18,99.21,120.64,691.68,59.13,2712266,487.9
mnist,123,2,35,94.805,"['0.057', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.004, 0.85]",9,50,588,0.98,98.39,99.05,121.62,694.16,54.8,2712266,488.68
mnist,124,2,35,114.015,"['0.060', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.003, 0.8]",9,50,735,0.98,98.45,98.69,122.61,693.89,55.48,2712266,491.3
mnist,125,2,35,111.262,"['0.062', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.03, 0.7]",9,50,784,0.98,98.45,98.62,123.59,693.96,57.44,2712266,492.67
mnist,126,2,35,32.334,"['0.052', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,833,0.99,98.55,98.66,124.58,692.59,66.59,2712266,494.05
mnist,127,2,35,39.266,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.09, 0.9]",9,50,833,0.98,98.49,98.63,125.56,692.86,67.22,2712266,494.83
mnist,128,2,35,71.084,"['0.055', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.25, 0.06, 0.9]",9,50,882,0.99,98.53,98.66,126.55,692.86,50.37,2712266,496.23
mnist,129,2,35,53.26,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.03, 0.75]",9,50,49,0.99,99.32,99.33,127.54,691.76,57.55,2712266,509.88
mnist,130,2,35,93.511,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.008, 0.7]",9,50,49,0.99,99.24,99.31,128.53,691.82,56.28,2712266,510.64
mnist,131,2,35,57.153,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.8]",9,50,98,0.99,99.26,99.3,129.52,691.78,58.78,2712266,512.05
mnist,132,2,35,80.792,"['0.059', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.007, 0.75]",9,50,98,0.99,99.25,99.29,130.52,691.7,58.16,2712266,512.84
mnist,133,2,35,107.126,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.002, 0.8]",9,50,147,0.99,99.25,99.27,131.51,691.73,58.45,2712266,514.25
mnist,134,2,35,58.562,"['0.059', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.03, 0.75]",9,50,147,0.98,98.37,99.09,132.49,694.54,60.84,2712266,515.12
mnist,135,2,35,36.467,"['0.053', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.8]",9,50,490,0.99,99.25,99.25,133.49,691.74,60.74,2712266,520.12
mnist,136,2,35,88.046,"['0.059', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.006, 0.7]",9,50,490,0.99,99.23,99.25,134.48,691.78,60.2,2712266,520.88
mnist,137,2,35,40.582,"['0.053', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.75]",9,50,490,0.98,98.16,99.03,135.46,694.6,62.54,2712266,521.96
mnist,138,2,35,94.621,"['0.054', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.005, 0.75]",9,50,1274,0.99,99.35,99.35,136.45,691.66,58.27,2712266,532.44
mnist,139,2,35,80.595,"['0.059', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.06, 0.7]",9,50,1470,0.99,99.36,99.39,137.45,691.49,58.26,2712266,535.63
mnist,140,2,35,108.729,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.04, 0.95]",9,50,1470,0.99,99.19,99.35,138.44,691.58,61.64,2712266,536.49
mnist,141,2,35,55.753,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.8]",9,50,1568,0.99,99.28,99.32,139.43,691.66,57.35,2712266,538.63
mnist,142,2,35,132.423,"['0.061', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.08, 0.95]",9,50,1617,0.99,99.13,99.28,140.42,691.72,59.97,2712266,540.02
mnist,143,2,35,107.352,"['0.059', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.05, 0.75]",9,50,1617,0.98,98.41,99.11,141.41,693.95,59.63,2712266,540.87
mnist,144,2,35,111.573,"['0.062', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.08, 0.95]",9,50,1666,0.99,98.61,99.0,142.39,692.29,58.97,2712266,542.3
mnist,145,2,35,80.6,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.006, 0.75]",9,50,637,0.99,99.24,99.25,143.39,691.57,58.14,2712266,553.35
mnist,146,2,35,125.218,"['0.060', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.005, 0.75]",9,50,637,0.98,98.18,99.03,144.37,694.22,53.97,2712266,554.14
mnist,147,2,35,93.432,"['0.058', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.01, 0.95]",9,50,1078,0.99,99.23,99.26,145.36,691.69,57.55,2712266,560.32
mnist,148,2,35,131.034,"['0.060', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.002, 0.95]",9,50,1078,0.98,98.24,99.06,146.34,694.16,53.21,2712266,561.07
mnist,149,2,35,50.497,"['0.054', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.04, 0.85]",9,50,1813,0.99,99.34,99.34,147.34,691.43,58.18,2712266,570.96
mnist,150,2,35,114.182,"['0.062', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.008, 0.8]",9,50,1813,0.99,98.51,99.18,148.32,693.69,55.19,2712266,571.76
mnist,151,2,35,79.505,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.003, 0.75]",9,50,1813,0.98,98.46,99.03,149.31,693.68,54.93,2712266,574.01
mnist,152,2,35,51.598,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.95]",9,50,49,0.99,98.9,99.13,150.29,692.15,63.98,2712266,576.18
mnist,153,2,35,58.499,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,98,0.99,98.76,99.04,151.28,692.06,60.83,2712266,577.53
mnist,154,2,35,112.615,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.006, 0.85]",9,50,98,0.98,97.86,98.81,152.26,694.36,55.96,2712266,578.37
mnist,155,2,35,137.669,"['0.059', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.008, 0.9]",9,50,784,0.99,98.55,98.58,153.25,693.61,57.32,2712266,587.83
mnist,156,2,35,89.141,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.005, 0.75]",9,50,1874,0.99,99.22,99.23,154.24,691.46,58.74,2712266,601.84
mnist,157,2,35,62.746,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.002, 0.85]",9,50,1874,0.99,98.59,99.1,155.22,693.52,55.83,2712266,602.32
mnist,158,2,35,91.667,"['0.058', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.01, 0.95]",9,50,49,0.99,98.58,98.92,156.21,693.51,56.84,2712266,603.44
mnist,159,2,35,139.309,"['0.063', '0.050', '0.050', '0.066']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.15, 0.002, 0.75]",9,50,49,0.99,98.55,98.85,157.2,693.61,56.41,2712266,604.25
mnist,160,2,35,89.165,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.001, 0.8]",9,50,784,0.99,99.15,99.16,158.19,691.68,61.99,2712266,614.26
mnist,161,2,35,61.247,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.9]",9,50,784,0.98,98.13,98.96,159.17,694.38,52.59,2712266,615.08
mnist,162,2,35,123.798,"['0.056', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.009, 0.85]",9,50,1029,0.98,98.49,98.63,160.15,693.45,54.29,2712266,618.88
mnist,163,2,35,55.725,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.75]",9,50,1813,0.99,99.29,99.29,161.15,691.39,57.45,2712266,629.24
mnist,164,2,35,55.728,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.8]",9,50,98,0.99,99.28,99.31,162.14,691.55,58.18,2712266,632.08
mnist,165,2,35,72.392,"['0.053', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.05, 0.95]",9,50,98,0.98,97.73,99.0,163.12,695.33,59.44,2712266,633.06
mnist,166,2,35,99.971,"['0.060', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.09, 0.8]",9,50,147,0.99,98.67,98.96,164.1,692.15,65.03,2712266,634.47
mnist,167,2,35,36.399,"['0.053', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.75]",9,50,147,0.98,97.95,98.76,165.08,694.33,57.63,2712266,635.28
mnist,168,2,35,65.374,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.75]",9,50,196,0.98,98.01,98.51,166.06,694.22,52.29,2712266,636.72
mnist,169,2,35,95.862,"['0.055', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.02, 0.8]",9,50,1372,0.99,99.31,99.33,167.06,691.55,56.95,2712266,651.81
mnist,170,2,35,82.41,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.008, 0.75]",9,50,1372,0.99,99.28,99.32,168.05,691.47,57.93,2712266,652.68
mnist,171,2,35,113.961,"['0.060', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.06, 0.85]",9,50,1421,0.99,99.26,99.3,169.04,691.4,57.61,2712266,654.2
mnist,172,2,35,90.289,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.03, 0.95]",9,50,1470,0.99,99.28,99.29,170.03,691.45,57.24,2712266,655.64
mnist,173,2,35,55.969,"['0.053', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.002, 0.75]",9,50,1715,0.99,99.24,99.28,171.03,691.46,57.33,2712266,659.47
mnist,174,2,35,108.633,"['0.060', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.25, 0.005, 0.75]",9,50,1715,0.98,98.3,99.09,172.01,693.73,51.94,2712266,660.32
mnist,175,2,35,95.92,"['0.060', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.2, 0.008, 0.75]",9,50,294,0.99,99.28,99.28,173.0,691.47,57.46,2712266,666.64
mnist,176,2,35,123.669,"['0.059', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.002, 0.85]",9,50,294,0.99,99.23,99.27,173.99,691.44,57.27,2712266,667.46
mnist,177,2,35,74.949,"['0.058', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.04, 0.9]",9,50,343,0.99,99.23,99.26,174.99,691.55,56.77,2712266,668.79
mnist,178,2,35,109.715,"['0.058', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.15, 0.008, 0.85]",9,50,392,0.99,99.22,99.25,175.98,691.52,57.33,2712266,670.22
mnist,179,2,35,41.883,"['0.053', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.75]",9,50,490,0.99,99.2,99.26,176.97,691.62,58.67,2712266,672.32
mnist,180,2,35,36.422,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.002, 0.95]",9,50,490,0.99,99.19,99.25,177.96,691.55,58.69,2712266,673.14
mnist,181,2,35,126.469,"['0.059', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.02, 0.8]",9,50,490,0.99,98.64,99.12,178.95,693.35,56.86,2712266,674.01
mnist,182,2,35,84.769,"['0.055', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.01, 0.95]",9,50,931,0.99,99.28,99.28,179.94,691.5,59.46,2712266,680.16
mnist,183,2,35,55.674,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.75]",9,50,980,0.99,99.26,99.28,180.93,691.36,58.34,2712266,681.63
mnist,184,2,35,90.587,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.009, 0.9]",9,50,1323,0.99,99.37,99.37,181.93,691.41,57.37,2712266,686.69
mnist,185,2,35,55.669,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.75]",9,50,1323,0.99,99.36,99.37,182.92,691.39,56.79,2712266,687.51
mnist,186,2,35,97.446,"['0.056', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.03, 0.75]",9,50,1323,0.98,98.5,99.2,183.91,693.24,54.74,2712266,688.37
mnist,187,2,35,115.585,"['0.057', '0.050', '0.050', '0.058']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.25, 0.03, 0.7]",9,50,1764,0.99,99.32,99.32,184.9,691.33,57.18,2712266,694.49
mnist,188,2,35,115.563,"['0.062', '0.050', '0.050', '0.065']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.1, 0.005, 0.8]",9,50,1764,0.99,99.31,99.32,185.89,691.39,57.33,2712266,695.3
mnist,189,2,35,32.209,"['0.052', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.95]",9,50,1813,0.99,98.97,99.26,186.88,691.78,58.26,2712266,696.76
mnist,190,2,35,63.938,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.75]",9,50,196,0.99,99.29,99.31,187.88,691.37,57.19,2712266,700.95
mnist,191,2,35,93.159,"['0.059', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.15, 0.07, 0.85]",9,50,245,0.99,99.26,99.3,188.87,691.37,58.76,2712266,702.39
mnist,192,2,35,133.583,"['0.061', '0.050', '0.050', '0.064']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.008, 0.8]",9,50,343,0.99,99.29,99.3,189.86,691.35,58.56,2712266,704.42
mnist,193,2,35,122.038,"['0.060', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.008, 0.85]",9,50,343,0.99,98.55,99.15,190.85,693.22,55.81,2712266,705.2
mnist,194,2,35,34.963,"['0.052', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.7]",9,50,343,0.98,98.37,98.99,191.83,693.47,56.67,2712266,706.03
mnist,195,2,35,105.827,"['0.059', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.05, 0.07, 0.75]",9,50,392,0.98,98.44,98.81,192.81,693.45,54.14,2712266,707.43
mnist,196,2,35,80.883,"['0.055', '0.050', '0.050', '0.056']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.2, 0.005, 0.85]",9,50,441,0.98,98.44,98.68,193.8,693.41,55.2,2712266,708.75
mnist,197,2,35,98.552,"['0.060', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.04, 0.9]",9,50,490,0.98,98.33,98.6,194.78,693.42,64.53,2712266,710.14
mnist,198,2,35,84.76,"['0.057', '0.050', '0.050', '0.059']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.009, 0.85]",9,50,1225,0.99,99.31,99.32,195.78,691.45,57.08,2712266,719.14
mnist,199,2,35,64.15,"['0.053', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.06, 0.7]",9,50,1225,0.99,99.29,99.31,196.77,691.23,57.9,2712266,719.97
mnist,200,2,35,73.476,"['0.058', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.03, 0.75]",9,50,1323,0.99,99.29,99.31,197.76,691.41,57.17,2712266,722.02
mnist,201,2,35,37.718,"['0.053', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.06, 0.8]",9,50,1323,0.98,98.38,99.12,198.75,693.36,57.41,2712266,723.19
mnist,202,2,35,82.211,"['0.054', '0.050', '0.050', '0.055']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.25, 0.003, 0.75]",9,50,1813,0.99,99.27,99.3,199.74,691.39,57.2,2712266,730.1
mnist,203,2,35,39.092,"['0.053', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.06, 0.8]",9,50,1862,0.99,99.3,99.31,200.73,691.38,57.71,2712266,731.58
mnist,204,2,35,116.875,"['0.058', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.05, 0.009, 0.85]",9,50,49,0.99,99.32,99.32,201.72,691.34,57.81,2712266,733.18
mnist,205,2,35,129.466,"['0.060', '0.050', '0.050', '0.063']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[3, 0.3, 0.007, 0.7]",9,50,196,0.99,99.32,99.33,202.72,691.39,56.88,2712266,736.07
mnist,206,2,35,37.702,"['0.052', '0.050', '0.050', '0.053']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.7]",9,50,196,0.99,99.31,99.33,203.71,691.25,57.46,2712266,737.83
mnist,207,2,35,109.865,"['0.056', '0.050', '0.050', '0.057']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.05, 0.006, 0.7]",9,50,196,0.99,99.29,99.32,204.7,691.21,57.73,2712266,738.57
mnist,208,2,35,23.857,"['0.051', '0.050', '0.050', '0.052']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.1, 0.07, 0.8]",9,50,245,0.99,99.3,99.31,205.7,691.21,57.76,2712266,739.84
mnist,209,2,35,96.209,"['0.057', '0.050', '0.050', '0.060']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.2, 0.09, 0.95]",9,50,294,0.98,98.5,99.15,206.68,692.66,64.96,2712266,741.18
mnist,210,2,35,45.976,"['0.053', '0.050', '0.050', '0.054']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[4, 0.3, 0.06, 0.85]",9,50,343,0.99,98.75,99.03,207.67,691.92,63.51,2712266,742.49
mnist,211,2,35,105.392,"['0.059', '0.050', '0.050', '0.062']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.1, 0.05, 0.95]",9,50,343,0.98,98.02,98.83,208.65,693.97,57.02,2712266,743.33
mnist,212,2,35,119.765,"['0.058', '0.050', '0.050', '0.061']",adam,"['depth', 'dropout', 'learning_rate', 'momentum']","[2, 0.3, 0.09, 0.75]",9,50,343,0.98,97.82,98.63,209.63,693.86,61.66,2712266,744.54
